user_id,profile_vector_id,name,gender,age,height_cm,religion,caste,marital_status,diet,city,state,education,income,occupation,hobby_1,hobby_2,hobby_3,about_me,preferred_gender,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_religion,preferred_caste,preferred_city,preferred_state,preferred_education,preferred_income
848,VEC_848,Amol Sengupta,Male,35,158,Jain,St,Single,Veg,Delhi,Delhi,5,6,Business,Cricket,Cycling,Swimming,Simple And Family Oriented.,Female,31,41,148,168,Muslim,St,Bengaluru,Karnataka,Diploma,25-40 Lpa
849,VEC_849,Owen Chahal,Male,35,169,Muslim,Sc,Single,Veg,Panaji,Goa,1,3,Software Engineer,Football,Chess,Music,Love Books And Technology.,Female,32,39,159,179,Hindu,Sc,Kannur,Tamil Nadu,Phd,10-15 Lpa
850,VEC_850,Dhriti Khalsa,Female,39,162,Sikh,General,Widowed,Eggetarian,Chennai,Tamil Nadu,1,2,Government Employee,Cricket,Cycling,Football,Friendly And Optimistic.,Male,36,45,152,172,Sikh,General,Pune,Kerala,Diploma,15-25 Lpa
851,VEC_851,Parth Sangha,Male,27,177,Jain,Sc,Divorced,Non-Veg,Coimbatore,Tamil Nadu,2,2,Software Engineer,Cycling,Chess,Football,Passionate About Learning.,Female,25,30,167,187,Hindu,Obc,Mangalore,Kerala,Master,3-5 Lpa
852,VEC_852,Ekiya Jhaveri,Female,36,164,Hindu,Obc,Widowed,Eggetarian,Delhi,Delhi,1,4,Doctor,Chess,Photography,Cooking,Love Books And Technology.,Male,31,42,154,174,Hindu,St,Kozhikode,Tamil Nadu,Diploma,10-15 Lpa
853,VEC_853,Ayushman Panchal,Male,29,160,Hindu,Obc,Widowed,Eggetarian,Mangalore,Karnataka,3,1,Business,Swimming,Football,Cricket,Simple And Family Oriented.,Female,27,31,150,170,Jain,Sc,Bengaluru,Telangana,Phd,40+ Lpa
854,VEC_854,Hamsini Naik,Female,30,189,Jain,Sc,Divorced,Non-Veg,Mangalore,Karnataka,4,2,Business,Music,Cycling,Photography,Passionate About Learning.,Male,25,32,179,199,Muslim,Sc,Mangalore,Telangana,Higher Secondary,3-5 Lpa
855,VEC_855,Maanav Loke,Male,45,157,Hindu,Obc,Single,Eggetarian,Delhi,Delhi,4,5,Business,Football,Chess,Music,Career Focused With Strong Values.,Female,40,50,147,167,Christian,General,Mangalore,Tamil Nadu,Master,25-40 Lpa
856,VEC_856,Ekansh Sabharwal,Male,37,156,Christian,St,Single,Veg,Delhi,Delhi,5,1,Doctor,Football,Cricket,Swimming,Friendly And Optimistic.,Female,35,42,146,166,Hindu,Obc,Hyderabad,Kerala,Master,15-25 Lpa
857,VEC_857,Lakshit Date,Male,35,164,Christian,Sc,Widowed,Non-Veg,Chennai,Tamil Nadu,4,3,Business,Cycling,Music,Reading,Love Books And Technology.,Female,32,37,154,174,Muslim,General,Kochi,Delhi,Master,5-10 Lpa
858,VEC_858,Kritika Dhingra,Female,35,177,Christian,St,Single,Veg,Delhi,Delhi,1,5,Software Engineer,Cricket,Painting,Yoga,Friendly And Optimistic.,Male,32,38,167,187,Jain,St,Kannur,Maharashtra,Master,10-15 Lpa
859,VEC_859,Krishna Ramaswamy,Female,25,155,Jain,Obc,Single,Eggetarian,Hyderabad,Telangana,4,1,Software Engineer,Cycling,Yoga,Music,Simple And Family Oriented.,Male,21,30,145,165,Sikh,St,Kottayam,Karnataka,Bachelor,40+ Lpa
860,VEC_860,Ekavir Luthra,Male,24,153,Sikh,General,Divorced,Veg,Mumbai,Maharashtra,1,6,Data Analyst,Photography,Yoga,Football,Looking For A Caring Partner.,Female,22,30,145,163,Christian,General,Coimbatore,Tamil Nadu,Higher Secondary,10-15 Lpa
861,VEC_861,Raghav Seth,Male,40,188,Christian,St,Divorced,Eggetarian,Kannur,Kerala,5,4,Business,Chess,Reading,Yoga,Career Focused With Strong Values.,Female,37,45,178,198,Jain,St,Panaji,Kerala,Master,15-25 Lpa
862,VEC_862,Charita Rau,Female,33,156,Christian,General,Divorced,Non-Veg,Kozhikode,Kerala,5,3,Business,Movies,Travel,Photography,Looking For A Caring Partner.,Male,30,37,146,166,Sikh,Obc,Kozhikode,Goa,Phd,40+ Lpa
863,VEC_863,Raksha Sha,Female,40,178,Christian,Obc,Divorced,Eggetarian,Delhi,Delhi,2,1,Business,Football,Reading,Music,Enjoy Spending Time With Family.,Male,38,46,168,188,Sikh,Obc,Kottayam,Kerala,Master,3-5 Lpa
864,VEC_864,Nihal Agate,Male,41,190,Hindu,Obc,Divorced,Eggetarian,Panaji,Goa,5,5,Professor,Cooking,Music,Chess,Enjoy Spending Time With Family.,Female,38,43,180,200,Hindu,St,Kochi,Goa,Phd,25-40 Lpa
865,VEC_865,Vasudha Parmar,Female,23,184,Jain,Obc,Single,Veg,Panaji,Goa,4,3,Professor,Painting,Cooking,Cricket,Looking For A Caring Partner.,Male,21,29,174,194,Christian,St,Kochi,Delhi,Diploma,3-5 Lpa
866,VEC_866,Rushil Kamdar,Male,34,180,Hindu,Obc,Single,Non-Veg,Bengaluru,Karnataka,5,1,Data Analyst,Cycling,Photography,Swimming,Love Books And Technology.,Female,32,36,170,190,Muslim,St,Panaji,Maharashtra,Phd,10-15 Lpa
867,VEC_867,Hitesh Talwar,Male,38,182,Jain,St,Widowed,Eggetarian,Delhi,Delhi,1,3,Software Engineer,Movies,Photography,Painting,Friendly And Optimistic.,Female,35,40,172,192,Christian,General,Pune,Delhi,Master,3-5 Lpa
868,VEC_868,Ojasvi Mander,Female,36,185,Sikh,Sc,Widowed,Eggetarian,Hyderabad,Telangana,5,5,Business,Swimming,Travel,Movies,Friendly And Optimistic.,Male,31,40,175,195,Hindu,St,Delhi,Maharashtra,Master,5-10 Lpa
869,VEC_869,Eiravati Sundaram,Female,40,176,Jain,St,Divorced,Eggetarian,Panaji,Goa,2,6,Data Analyst,Cricket,Swimming,Cooking,Love Books And Technology.,Male,38,44,166,186,Sikh,Sc,Kannur,Kerala,Master,3-5 Lpa
870,VEC_870,Arjun Batra,Male,24,174,Jain,Obc,Widowed,Non-Veg,Delhi,Delhi,3,5,Professor,Movies,Football,Cycling,Love Travelling And Exploring.,Female,22,30,164,184,Jain,Obc,Chennai,Delhi,Master,25-40 Lpa
871,VEC_871,Victor Babu,Male,34,158,Muslim,St,Widowed,Eggetarian,Delhi,Delhi,1,4,Software Engineer,Cooking,Painting,Photography,Career Focused With Strong Values.,Female,32,38,148,168,Hindu,Obc,Kottayam,Delhi,Diploma,10-15 Lpa
872,VEC_872,Farhan Sastry,Male,43,176,Sikh,St,Single,Non-Veg,Mumbai,Maharashtra,2,2,Software Engineer,Music,Travel,Cricket,Passionate About Learning.,Female,39,49,166,186,Jain,General,Bengaluru,Karnataka,Higher Secondary,5-10 Lpa
873,VEC_873,Aachal Sangha,Female,36,159,Hindu,St,Divorced,Eggetarian,Mangalore,Karnataka,1,2,Data Analyst,Cooking,Music,Yoga,Passionate About Learning.,Male,34,42,149,169,Sikh,St,Kottayam,Telangana,Master,40+ Lpa
874,VEC_874,Dominic Mittal,Male,43,166,Jain,General,Widowed,Eggetarian,Mumbai,Maharashtra,1,4,Accountant,Yoga,Chess,Football,Love Travelling And Exploring.,Female,41,47,156,176,Hindu,St,Chennai,Telangana,Phd,3-5 Lpa
875,VEC_875,Laksh Chander,Male,40,161,Christian,St,Widowed,Eggetarian,Pune,Maharashtra,5,5,Business,Painting,Swimming,Football,Love Books And Technology.,Female,35,44,151,171,Jain,St,Delhi,Karnataka,Higher Secondary,10-15 Lpa
876,VEC_876,Ladli Butala,Female,31,153,Muslim,Obc,Single,Eggetarian,Delhi,Delhi,4,3,Business,Music,Football,Yoga,Love Books And Technology.,Male,29,35,145,163,Hindu,General,Mangalore,Kerala,Master,40+ Lpa
877,VEC_877,Fitan Ben,Male,27,176,Muslim,General,Widowed,Eggetarian,Coimbatore,Tamil Nadu,3,3,Data Scientist,Cycling,Travel,Painting,Simple And Family Oriented.,Female,22,32,166,186,Hindu,General,Kochi,Delhi,Phd,10-15 Lpa
878,VEC_878,Michael Kaur,Male,26,153,Christian,St,Divorced,Non-Veg,Mangalore,Karnataka,4,1,Data Scientist,Cooking,Painting,Cricket,Love Books And Technology.,Female,22,29,145,163,Hindu,Sc,Coimbatore,Telangana,Bachelor,15-25 Lpa
879,VEC_879,Chandani Chandran,Female,39,178,Muslim,Obc,Widowed,Eggetarian,Bengaluru,Karnataka,1,4,Teacher,Football,Cooking,Cycling,Looking For A Caring Partner.,Male,35,43,168,188,Sikh,St,Pune,Tamil Nadu,Diploma,15-25 Lpa
880,VEC_880,Jalsa Sood,Female,22,156,Jain,Sc,Single,Veg,Panaji,Goa,1,6,Lawyer,Painting,Swimming,Cycling,Love Travelling And Exploring.,Male,21,24,146,166,Muslim,Obc,Chennai,Tamil Nadu,Master,15-25 Lpa
881,VEC_881,Ekaja Kara,Female,30,175,Hindu,St,Single,Veg,Panaji,Goa,1,2,Data Analyst,Movies,Cycling,Yoga,Career Focused With Strong Values.,Male,28,34,165,185,Jain,Sc,Hyderabad,Maharashtra,Phd,40+ Lpa
882,VEC_882,Aarna Anand,Female,45,184,Jain,St,Divorced,Eggetarian,Kochi,Kerala,4,5,Teacher,Reading,Music,Photography,Looking For A Caring Partner.,Male,43,48,174,194,Jain,Sc,Mangalore,Maharashtra,Higher Secondary,10-15 Lpa
883,VEC_883,Dipta Sami,Female,29,160,Muslim,General,Single,Veg,Coimbatore,Tamil Nadu,2,5,Data Analyst,Swimming,Painting,Music,Looking For A Caring Partner.,Male,24,33,150,170,Muslim,St,Coimbatore,Goa,Phd,40+ Lpa
884,VEC_884,Waida Bobal,Female,35,185,Christian,Sc,Widowed,Veg,Mumbai,Maharashtra,3,2,Doctor,Cycling,Swimming,Movies,Looking For A Caring Partner.,Male,31,39,175,195,Christian,Sc,Kochi,Kerala,Master,10-15 Lpa
885,VEC_885,Sanaya Chakraborty,Female,30,179,Muslim,General,Single,Veg,Panaji,Goa,2,2,Accountant,Cycling,Cricket,Movies,Passionate About Learning.,Male,25,36,169,189,Hindu,St,Mangalore,Maharashtra,Master,5-10 Lpa
886,VEC_886,Charan Munshi,Male,41,160,Muslim,St,Widowed,Veg,Panaji,Goa,1,4,Data Scientist,Photography,Movies,Reading,Simple And Family Oriented.,Female,39,43,150,170,Jain,St,Kozhikode,Maharashtra,Higher Secondary,10-15 Lpa
887,VEC_887,Netra Devan,Female,22,174,Jain,Obc,Divorced,Eggetarian,Panaji,Goa,2,3,Business,Yoga,Travel,Cycling,Passionate About Learning.,Male,21,24,164,184,Hindu,General,Mumbai,Maharashtra,Master,15-25 Lpa
888,VEC_888,Ekani Dhar,Female,37,154,Christian,Sc,Divorced,Eggetarian,Delhi,Delhi,3,3,Data Analyst,Painting,Cycling,Movies,Love Books And Technology.,Male,35,43,145,164,Muslim,Sc,Mumbai,Kerala,Master,25-40 Lpa
889,VEC_889,Aayush Gala,Male,21,170,Hindu,Obc,Widowed,Non-Veg,Hyderabad,Telangana,5,5,Data Analyst,Travel,Swimming,Yoga,Love Books And Technology.,Female,21,27,160,180,Jain,Obc,Pune,Goa,Phd,3-5 Lpa
890,VEC_890,Pushti Kala,Female,39,158,Sikh,Obc,Divorced,Non-Veg,Mangalore,Karnataka,2,1,Doctor,Photography,Music,Cooking,Love Books And Technology.,Male,35,42,148,168,Christian,Obc,Kozhikode,Maharashtra,Phd,40+ Lpa
891,VEC_891,Samesh Savant,Male,26,183,Hindu,Obc,Single,Eggetarian,Delhi,Delhi,5,4,Software Engineer,Travel,Football,Yoga,Love Books And Technology.,Female,23,32,173,193,Muslim,Obc,Hyderabad,Maharashtra,Phd,3-5 Lpa
892,VEC_892,Caleb Chaudhry,Male,24,152,Muslim,Obc,Single,Veg,Chennai,Tamil Nadu,1,6,Professor,Music,Reading,Movies,Love Books And Technology.,Female,21,29,145,162,Sikh,General,Kochi,Kerala,Phd,40+ Lpa
893,VEC_893,Diya Rajagopalan,Female,24,150,Muslim,Sc,Divorced,Veg,Panaji,Goa,3,1,Business,Chess,Music,Cooking,Passionate About Learning.,Male,21,27,145,160,Hindu,General,Pune,Telangana,Bachelor,15-25 Lpa
894,VEC_894,Tanish Murty,Male,30,176,Hindu,General,Single,Veg,Coimbatore,Tamil Nadu,1,4,Lawyer,Yoga,Cycling,Swimming,Love Travelling And Exploring.,Female,28,34,166,186,Christian,Sc,Mumbai,Delhi,Master,15-25 Lpa
895,VEC_895,Jatin Malhotra,Male,43,152,Sikh,St,Divorced,Veg,Bengaluru,Karnataka,1,1,Lawyer,Painting,Football,Swimming,Friendly And Optimistic.,Female,39,45,145,162,Hindu,Obc,Chennai,Kerala,Master,25-40 Lpa
896,VEC_896,Kritika Mane,Female,40,187,Hindu,General,Divorced,Eggetarian,Kozhikode,Kerala,2,4,Lawyer,Cooking,Yoga,Photography,Looking For A Caring Partner.,Male,36,46,177,197,Muslim,St,Hyderabad,Goa,Phd,25-40 Lpa
897,VEC_897,Nidhi Jha,Female,40,179,Muslim,St,Widowed,Eggetarian,Coimbatore,Tamil Nadu,5,6,Government Employee,Football,Reading,Chess,Career Focused With Strong Values.,Male,35,46,169,189,Sikh,General,Coimbatore,Kerala,Bachelor,25-40 Lpa
898,VEC_898,Shivani Merchant,Female,35,154,Hindu,Obc,Single,Veg,Coimbatore,Tamil Nadu,1,2,Lawyer,Yoga,Photography,Painting,Friendly And Optimistic.,Male,30,41,145,164,Jain,Obc,Bengaluru,Kerala,Bachelor,3-5 Lpa
899,VEC_899,Jagdish Talwar,Male,25,154,Christian,Sc,Single,Non-Veg,Pune,Maharashtra,4,4,Data Analyst,Football,Photography,Cycling,Career Focused With Strong Values.,Female,22,30,145,164,Christian,St,Delhi,Tamil Nadu,Higher Secondary,3-5 Lpa
900,VEC_900,Daksh Khosla,Male,40,187,Christian,Obc,Single,Veg,Bengaluru,Karnataka,5,4,Data Scientist,Painting,Movies,Football,Career Focused With Strong Values.,Female,35,42,177,197,Christian,Sc,Chennai,Tamil Nadu,Higher Secondary,25-40 Lpa
901,VEC_901,Bimala Wable,Female,32,181,Jain,Obc,Single,Eggetarian,Panaji,Goa,2,2,Data Scientist,Reading,Cycling,Painting,Enjoy Spending Time With Family.,Male,30,38,171,191,Hindu,General,Kottayam,Goa,Master,5-10 Lpa
902,VEC_902,Radha Nadig,Female,22,179,Christian,St,Single,Eggetarian,Hyderabad,Telangana,2,5,Government Employee,Movies,Travel,Football,Friendly And Optimistic.,Male,21,24,169,189,Hindu,General,Mangalore,Delhi,Phd,5-10 Lpa
903,VEC_903,Rishi Salvi,Male,43,178,Sikh,General,Divorced,Eggetarian,Panaji,Goa,3,1,Accountant,Travel,Music,Movies,Career Focused With Strong Values.,Female,41,47,168,188,Jain,General,Kottayam,Kerala,Phd,10-15 Lpa
904,VEC_904,Gabriel Sinha,Male,35,156,Muslim,St,Single,Eggetarian,Delhi,Delhi,1,6,Data Scientist,Swimming,Music,Cycling,Looking For A Caring Partner.,Female,30,37,146,166,Jain,Obc,Kozhikode,Kerala,Higher Secondary,15-25 Lpa
905,VEC_905,Abhiram Bir,Male,39,170,Sikh,Sc,Widowed,Eggetarian,Pune,Maharashtra,1,5,Government Employee,Swimming,Reading,Cricket,Passionate About Learning.,Female,35,43,160,180,Muslim,Obc,Pune,Delhi,Phd,15-25 Lpa
906,VEC_906,Lekha Kale,Female,34,172,Christian,St,Single,Non-Veg,Delhi,Delhi,1,5,Professor,Movies,Yoga,Cooking,Love Travelling And Exploring.,Male,29,37,162,182,Christian,General,Kozhikode,Maharashtra,Higher Secondary,3-5 Lpa
907,VEC_907,Bhanumati Rao,Female,25,172,Jain,St,Single,Eggetarian,Bengaluru,Karnataka,2,1,Accountant,Football,Chess,Swimming,Passionate About Learning.,Male,22,29,162,182,Sikh,Sc,Hyderabad,Maharashtra,Diploma,10-15 Lpa
908,VEC_908,Zashil Sagar,Male,33,167,Sikh,St,Single,Eggetarian,Hyderabad,Telangana,5,2,Data Analyst,Chess,Painting,Reading,Passionate About Learning.,Female,30,39,157,177,Christian,Obc,Coimbatore,Maharashtra,Diploma,15-25 Lpa
909,VEC_909,Suhani Butala,Female,38,153,Sikh,St,Divorced,Eggetarian,Hyderabad,Telangana,1,4,Data Scientist,Cycling,Football,Reading,Enjoy Spending Time With Family.,Male,34,42,145,163,Hindu,Sc,Bengaluru,Tamil Nadu,Diploma,25-40 Lpa
910,VEC_910,Liam Chacko,Male,40,152,Hindu,General,Divorced,Eggetarian,Panaji,Goa,3,6,Software Engineer,Chess,Cycling,Cricket,Career Focused With Strong Values.,Female,37,42,145,162,Hindu,General,Mangalore,Maharashtra,Phd,15-25 Lpa
911,VEC_911,Balveer Vaidya,Male,25,171,Sikh,General,Widowed,Eggetarian,Delhi,Delhi,2,2,Software Engineer,Football,Cooking,Photography,Love Books And Technology.,Female,21,28,161,181,Christian,Sc,Mumbai,Kerala,Diploma,3-5 Lpa
912,VEC_912,Faras Yadav,Male,26,178,Hindu,General,Single,Non-Veg,Panaji,Goa,1,1,Data Scientist,Cycling,Yoga,Football,Career Focused With Strong Values.,Female,22,29,168,188,Muslim,Sc,Pune,Goa,Phd,10-15 Lpa
913,VEC_913,Shivani Bhatti,Female,22,178,Hindu,St,Widowed,Veg,Panaji,Goa,2,4,Government Employee,Cooking,Reading,Photography,Simple And Family Oriented.,Male,21,28,168,188,Christian,General,Kozhikode,Goa,Higher Secondary,3-5 Lpa
914,VEC_914,Tejas Khare,Male,42,189,Muslim,General,Single,Non-Veg,Hyderabad,Telangana,3,2,Software Engineer,Travel,Cooking,Reading,Looking For A Caring Partner.,Female,37,44,179,199,Jain,Sc,Kottayam,Kerala,Phd,10-15 Lpa
915,VEC_915,Jason Chadha,Male,40,189,Christian,Obc,Divorced,Eggetarian,Coimbatore,Tamil Nadu,5,3,Teacher,Movies,Chess,Cycling,Simple And Family Oriented.,Female,36,45,179,199,Hindu,General,Kochi,Telangana,Master,25-40 Lpa
916,VEC_916,Dalbir Setty,Male,33,186,Hindu,St,Widowed,Non-Veg,Panaji,Goa,4,3,Software Engineer,Painting,Chess,Reading,Looking For A Caring Partner.,Female,28,39,176,196,Christian,Obc,Mumbai,Tamil Nadu,Diploma,25-40 Lpa
917,VEC_917,Nilima Gill,Female,28,151,Sikh,St,Single,Non-Veg,Mangalore,Karnataka,3,1,Business,Reading,Painting,Photography,Love Travelling And Exploring.,Male,24,30,145,161,Hindu,St,Kozhikode,Telangana,Bachelor,10-15 Lpa
918,VEC_918,Abeer Devan,Male,30,156,Muslim,General,Widowed,Veg,Hyderabad,Telangana,5,6,Teacher,Photography,Chess,Cooking,Looking For A Caring Partner.,Female,27,34,146,166,Christian,General,Kottayam,Kerala,Higher Secondary,25-40 Lpa
919,VEC_919,Finn Taneja,Male,42,152,Jain,St,Widowed,Non-Veg,Panaji,Goa,2,1,Teacher,Cycling,Travel,Reading,Career Focused With Strong Values.,Female,40,47,145,162,Sikh,St,Kozhikode,Maharashtra,Diploma,25-40 Lpa
920,VEC_920,Kai Ganesan,Male,35,171,Jain,St,Divorced,Eggetarian,Mangalore,Karnataka,2,1,Teacher,Football,Yoga,Chess,Love Books And Technology.,Female,31,38,161,181,Sikh,General,Kozhikode,Maharashtra,Diploma,15-25 Lpa
921,VEC_921,Dev Luthra,Male,43,159,Jain,Obc,Single,Non-Veg,Mumbai,Maharashtra,4,4,Software Engineer,Photography,Cycling,Cricket,Love Travelling And Exploring.,Female,41,48,149,169,Hindu,General,Pune,Karnataka,Diploma,5-10 Lpa
922,VEC_922,Alexander Nayak,Male,34,160,Muslim,General,Divorced,Eggetarian,Chennai,Tamil Nadu,1,5,Government Employee,Music,Swimming,Yoga,Enjoy Spending Time With Family.,Female,32,38,150,170,Jain,General,Bengaluru,Kerala,Higher Secondary,25-40 Lpa
923,VEC_923,Madhavi Viswanathan,Female,31,185,Christian,St,Widowed,Non-Veg,Coimbatore,Tamil Nadu,2,6,Doctor,Chess,Music,Yoga,Love Books And Technology.,Male,29,33,175,195,Christian,Obc,Mangalore,Delhi,Phd,5-10 Lpa
924,VEC_924,Karan Bose,Male,40,159,Muslim,Sc,Divorced,Non-Veg,Delhi,Delhi,1,6,Doctor,Chess,Yoga,Photography,Love Travelling And Exploring.,Female,37,45,149,169,Muslim,General,Kochi,Tamil Nadu,Phd,5-10 Lpa
925,VEC_925,Vasatika Vaidya,Female,41,164,Hindu,Sc,Single,Non-Veg,Delhi,Delhi,3,4,Data Analyst,Movies,Swimming,Football,Looking For A Caring Partner.,Male,38,47,154,174,Hindu,General,Bengaluru,Karnataka,Phd,25-40 Lpa
926,VEC_926,Ayaan Tata,Male,42,158,Muslim,General,Widowed,Veg,Panaji,Goa,1,3,Teacher,Cricket,Swimming,Reading,Looking For A Caring Partner.,Female,39,45,148,168,Sikh,St,Coimbatore,Maharashtra,Diploma,40+ Lpa
927,VEC_927,Qarin Dugar,Male,43,162,Hindu,St,Divorced,Veg,Coimbatore,Tamil Nadu,4,3,Lawyer,Reading,Movies,Chess,Looking For A Caring Partner.,Female,41,45,152,172,Christian,Obc,Mangalore,Telangana,Master,10-15 Lpa
928,VEC_928,Dalaja D’Alia,Female,40,184,Hindu,Obc,Widowed,Veg,Delhi,Delhi,4,6,Doctor,Travel,Movies,Music,Enjoy Spending Time With Family.,Male,36,45,174,194,Jain,General,Kannur,Delhi,Phd,5-10 Lpa
929,VEC_929,Aarav Basu,Male,29,165,Hindu,St,Divorced,Veg,Mumbai,Maharashtra,2,5,Doctor,Cricket,Chess,Cooking,Looking For A Caring Partner.,Female,27,34,155,175,Sikh,General,Hyderabad,Kerala,Bachelor,15-25 Lpa
930,VEC_930,Krisha Batra,Female,33,179,Muslim,St,Single,Veg,Pune,Maharashtra,5,5,Lawyer,Football,Reading,Painting,Friendly And Optimistic.,Male,29,35,169,189,Christian,Sc,Pune,Maharashtra,Bachelor,10-15 Lpa
931,VEC_931,Qabil Rajagopal,Male,33,162,Muslim,Obc,Widowed,Non-Veg,Hyderabad,Telangana,3,1,Data Analyst,Swimming,Cooking,Yoga,Love Books And Technology.,Female,30,38,152,172,Muslim,Obc,Kannur,Telangana,Diploma,15-25 Lpa
932,VEC_932,Gaurav Banik,Male,25,166,Muslim,Sc,Widowed,Eggetarian,Kannur,Kerala,3,3,Teacher,Travel,Painting,Swimming,Career Focused With Strong Values.,Female,23,31,156,176,Sikh,General,Mumbai,Delhi,Master,5-10 Lpa
933,VEC_933,Isaac Nagy,Male,43,155,Sikh,Sc,Single,Veg,Panaji,Goa,5,3,Business,Swimming,Yoga,Cricket,Love Travelling And Exploring.,Female,39,48,145,165,Muslim,Sc,Panaji,Kerala,Bachelor,25-40 Lpa
934,VEC_934,Sathvik Nagarajan,Male,29,162,Hindu,General,Widowed,Non-Veg,Chennai,Tamil Nadu,5,4,Lawyer,Reading,Cricket,Travel,Simple And Family Oriented.,Female,25,33,152,172,Christian,St,Pune,Goa,Master,40+ Lpa
935,VEC_935,Brinda Pradhan,Female,35,175,Christian,Obc,Divorced,Veg,Hyderabad,Telangana,4,3,Government Employee,Yoga,Cricket,Cooking,Enjoy Spending Time With Family.,Male,31,40,165,185,Sikh,St,Pune,Kerala,Master,5-10 Lpa
936,VEC_936,Yashasvi Ben,Female,26,171,Jain,General,Widowed,Non-Veg,Chennai,Tamil Nadu,5,3,Professor,Cooking,Cycling,Reading,Career Focused With Strong Values.,Male,22,29,161,181,Sikh,Obc,Coimbatore,Maharashtra,Bachelor,25-40 Lpa
937,VEC_937,Jasmit Varty,Female,35,161,Sikh,Sc,Single,Veg,Hyderabad,Telangana,3,6,Government Employee,Music,Travel,Reading,Career Focused With Strong Values.,Male,31,38,151,171,Sikh,General,Chennai,Kerala,Bachelor,40+ Lpa
938,VEC_938,Sai Biswas,Male,34,157,Muslim,General,Divorced,Eggetarian,Chennai,Tamil Nadu,4,2,Accountant,Cooking,Cycling,Football,Looking For A Caring Partner.,Female,32,36,147,167,Hindu,General,Mangalore,Delhi,Bachelor,5-10 Lpa
939,VEC_939,Lohit Mukhopadhyay,Male,32,185,Christian,Sc,Single,Veg,Kochi,Kerala,3,6,Data Analyst,Photography,Music,Chess,Love Travelling And Exploring.,Female,27,38,175,195,Sikh,Sc,Chennai,Maharashtra,Master,3-5 Lpa
940,VEC_940,Caleb Shan,Male,41,160,Jain,St,Divorced,Eggetarian,Hyderabad,Telangana,2,2,Accountant,Swimming,Football,Reading,Enjoy Spending Time With Family.,Female,36,44,150,170,Jain,St,Bengaluru,Goa,Bachelor,15-25 Lpa
941,VEC_941,Qarin Iyer,Male,21,157,Hindu,Sc,Single,Non-Veg,Coimbatore,Tamil Nadu,5,1,Software Engineer,Cooking,Reading,Swimming,Friendly And Optimistic.,Female,21,27,147,167,Hindu,General,Kochi,Tamil Nadu,Master,40+ Lpa
942,VEC_942,Max Kibe,Male,23,169,Muslim,General,Divorced,Veg,Panaji,Goa,5,3,Business,Movies,Cycling,Photography,Career Focused With Strong Values.,Female,21,28,159,179,Jain,General,Mangalore,Tamil Nadu,Higher Secondary,5-10 Lpa
943,VEC_943,Qarin Tak,Male,40,172,Jain,St,Single,Eggetarian,Coimbatore,Tamil Nadu,1,5,Teacher,Cycling,Cricket,Movies,Enjoy Spending Time With Family.,Female,37,44,162,182,Muslim,Sc,Delhi,Karnataka,Diploma,5-10 Lpa
944,VEC_944,Jason Dora,Male,41,178,Muslim,Obc,Single,Non-Veg,Chennai,Tamil Nadu,3,4,Business,Travel,Cricket,Yoga,Friendly And Optimistic.,Female,38,44,168,188,Muslim,St,Bengaluru,Kerala,Phd,10-15 Lpa
945,VEC_945,Samarth Bajwa,Male,23,153,Jain,Obc,Divorced,Eggetarian,Hyderabad,Telangana,4,1,Professor,Chess,Photography,Reading,Love Travelling And Exploring.,Female,21,28,145,163,Hindu,General,Kochi,Telangana,Higher Secondary,5-10 Lpa
946,VEC_946,Prisha Andra,Female,41,185,Jain,Obc,Widowed,Veg,Kannur,Kerala,4,6,Lawyer,Travel,Chess,Swimming,Passionate About Learning.,Male,37,46,175,195,Sikh,Obc,Coimbatore,Telangana,Bachelor,5-10 Lpa
947,VEC_947,Aadi Puri,Male,43,159,Hindu,General,Widowed,Non-Veg,Chennai,Tamil Nadu,3,2,Data Scientist,Movies,Football,Chess,Love Travelling And Exploring.,Female,40,46,149,169,Christian,St,Kochi,Telangana,Diploma,25-40 Lpa
948,VEC_948,Damini Jha,Female,41,153,Sikh,Obc,Single,Eggetarian,Coimbatore,Tamil Nadu,1,5,Software Engineer,Painting,Travel,Swimming,Passionate About Learning.,Male,36,46,145,163,Christian,General,Kozhikode,Kerala,Master,40+ Lpa
949,VEC_949,Ubika Swamy,Female,45,157,Muslim,General,Widowed,Veg,Coimbatore,Tamil Nadu,2,4,Teacher,Swimming,Chess,Cycling,Love Books And Technology.,Male,43,50,147,167,Christian,St,Kozhikode,Delhi,Master,40+ Lpa
950,VEC_950,Ekta Mammen,Female,31,167,Christian,Sc,Divorced,Eggetarian,Hyderabad,Telangana,1,2,Doctor,Football,Photography,Reading,Friendly And Optimistic.,Male,29,36,157,177,Christian,General,Kottayam,Delhi,Bachelor,10-15 Lpa
951,VEC_951,Anya Kata,Female,39,155,Jain,Obc,Widowed,Non-Veg,Bengaluru,Karnataka,4,5,Accountant,Yoga,Cricket,Painting,Friendly And Optimistic.,Male,36,41,145,165,Sikh,General,Pune,Tamil Nadu,Higher Secondary,10-15 Lpa
952,VEC_952,Quincy Shanker,Male,42,150,Sikh,General,Single,Eggetarian,Hyderabad,Telangana,1,2,Data Analyst,Music,Yoga,Swimming,Career Focused With Strong Values.,Female,39,48,145,160,Muslim,St,Delhi,Telangana,Master,25-40 Lpa
